  1.4883333333333E+00 -8.5116666666667E+00 -1.2805394494832E+01 -4.2937278281656E+00
  1.4900000000000E+00 -8.5100000000000E+00 -1.2823088510104E+01 -4.3130885101042E+00
  1.4916666666667E+00 -8.5083333333333E+00 -1.2840780132129E+01 -4.3324467987952E+00
  1.4933333333333E+00 -8.5066666666667E+00 -1.2858469361304E+01 -4.3518026946375E+00
  1.4950000000000E+00 -8.5050000000000E+00 -1.2876156198030E+01 -4.3711561980299E+00
  1.4966666666667E+00 -8.5033333333333E+00 -1.2893840642704E+01 -4.3905073093710E+00
  1.4983333333333E+00 -8.5016666666667E+00 -1.2911522695726E+01 -4.4098560290596E+00
  1.5000000000000E+00 -8.5000000000000E+00 -1.2929202357494E+01 -4.4292023574942E+00
  1.5016666666667E+00 -8.4983333333333E+00 -1.2946879628407E+01 -4.4485462950733E+00
  1.5033333333333E+00 -8.4966666666667E+00 -1.2964554508862E+01 -4.4678878421953E+00
  1.5050000000000E+00 -8.4950000000000E+00 -1.2982226999259E+01 -4.4872269992587E+00
  1.5066666666667E+00 -8.4933333333333E+00 -1.2999897099995E+01 -4.5065637666617E+00
  1.5083333333333E+00 -8.4916666666667E+00 -1.3017564811469E+01 -4.5258981448025E+00
  1.5100000000000E+00 -8.4900000000000E+00 -1.3035230134079E+01 -4.5452301340794E+00
  1.5116666666667E+00 -8.4883333333333E+00 -1.3052893068224E+01 -4.5645597348905E+00
  1.5133333333333E+00 -8.4866666666667E+00 -1.3070553614300E+01 -4.5838869476338E+00
  1.5150000000000E+00 -8.4850000000000E+00 -1.3088211772707E+01 -4.6032117727073E+00
  1.5166666666667E+00 -8.4833333333333E+00 -1.3105867543842E+01 -4.6225342105089E+00
  1.5183333333333E+00 -8.4816666666667E+00 -1.3123520928103E+01 -4.6418542614364E+00
  1.5200000000000E+00 -8.4800000000000E+00 -1.3141171925888E+01 -4.6611719258877E+00
  1.5216666666667E+00 -8.4783333333333E+00 -1.3158820537594E+01 -4.6804872042603E+00
  1.5233333333333E+00 -8.4766666666667E+00 -1.3176466763619E+01 -4.6998000969521E+00
  1.5250000000000E+00 -8.4750000000000E+00 -1.3194110604361E+01 -4.7191106043605E+00
  1.5266666666667E+00 -8.4733333333333E+00 -1.3211752060216E+01 -4.7384187268832E+00
  1.5283333333333E+00 -8.4716666666667E+00 -1.3229391131584E+01 -4.7577244649174E+00
  1.5300000000000E+00 -8.4700000000000E+00 -1.3247027818861E+01 -4.7770278188606E+00
  1.5316666666667E+00 -8.4683333333333E+00 -1.3264662122444E+01 -4.7963287891102E+00
  1.5333333333333E+00 -8.4666666666667E+00 -1.3282294042730E+01 -4.8156273760633E+00
  1.5350000000000E+00 -8.4650000000000E+00 -1.3299923580117E+01 -4.8349235801172E+00
  1.5366666666667E+00 -8.4633333333333E+00 -1.3317550735002E+01 -4.8542174016690E+00
  1.5383333333333E+00 -8.4616666666667E+00 -1.3335175507782E+01 -4.8735088411157E+00
  1.5400000000000E+00 -8.4600000000000E+00 -1.3352797898854E+01 -4.8927978988543E+00
  1.5416666666667E+00 -8.4583333333333E+00 -1.3370417908615E+01 -4.9120845752817E+00
  1.5433333333333E+00 -8.4566666666667E+00 -1.3388035537461E+01 -4.9313688707948E+00
  1.5450000000000E+00 -8.4550000000000E+00 -1.3405650785790E+01 -4.9506507857903E+00
  1.5466666666667E+00 -8.4533333333333E+00 -1.3423263653998E+01 -4.9699303206651E+00
  1.5483333333333E+00 -8.4516666666667E+00 -1.3440874142482E+01 -4.9892074758156E+00
  1.5500000000000E+00 -8.4500000000000E+00 -1.3458482251639E+01 -5.0084822516387E+00
  1.5516666666667E+00 -8.4483333333333E+00 -1.3476087981864E+01 -5.0277546485306E+00
  1.5533333333333E+00 -8.4466666666667E+00 -1.3493691333555E+01 -5.0470246668879E+00
  1.5550000000000E+00 -8.4450000000000E+00 -1.3511292307107E+01 -5.0662923071071E+00
  1.5566666666667E+00 -8.4433333333333E+00 -1.3528890902918E+01 -5.0855575695843E+00
  1.5583333333333E+00 -8.4416666666667E+00 -1.3546487121383E+01 -5.1048204547160E+00
  1.5600000000000E+00 -8.4400000000000E+00 -1.3564080962898E+01 -5.1240809628981E+00
  1.5616666666667E+00 -8.4383333333333E+00 -1.3581672427860E+01 -5.1433390945270E+00
  1.5633333333333E+00 -8.4366666666667E+00 -1.3599261516665E+01 -5.1625948499987E+00
  1.5650000000000E+00 -8.4350000000000E+00 -1.3616848229709E+01 -5.1818482297090E+00
  1.5666666666667E+00 -8.4333333333333E+00 -1.3634432567387E+01 -5.2010992340541E+00
  1.5683333333333E+00 -8.4316666666667E+00 -1.3652014530096E+01 -5.2203478634296E+00
  1.5700000000000E+00 -8.4300000000000E+00 -1.3669594118231E+01 -5.2395941182315E+00
  1.5716666666667E+00 -8.4283333333333E+00 -1.3687171332189E+01 -5.2588379988554E+00
  1.5733333333333E+00 -8.4266666666667E+00 -1.3704746172364E+01 -5.2780795056971E+00
  1.5750000000000E+00 -8.4250000000000E+00 -1.3722318639152E+01 -5.2973186391520E+00
  1.5766666666667E+00 -8.4233333333333E+00 -1.3739888732949E+01 -5.3165553996159E+00
  1.5783333333333E+00 -8.4216666666667E+00 -1.3757456454151E+01 -5.3357897874840E+00
  1.5800000000000E+00 -8.4200000000000E+00 -1.3775021803152E+01 -5.3550218031518E+00
  1.5816666666667E+00 -8.4183333333333E+00 -1.3792584780348E+01 -5.3742514470147E+00
  1.5833333333333E+00 -8.4166666666667E+00 -1.3810145386135E+01 -5.3934787194679E+00
  1.5850000000000E+00 -8.4150000000000E+00 -1.3827703620907E+01 -5.4127036209066E+00
  1.5866666666667E+00 -8.4133333333333E+00 -1.3845259485059E+01 -5.4319261517260E+00
  1.5883333333333E+00 -8.4116666666667E+00 -1.3862812978988E+01 -5.4511463123210E+00
  1.5900000000000E+00 -8.4100000000000E+00 -1.3880364103087E+01 -5.4703641030869E+00
  1.5916666666667E+00 -8.4083333333333E+00 -1.3897912857752E+01 -5.4895795244183E+00
  1.5933333333333E+00 -8.4066666666667E+00 -1.3915459243377E+01 -5.5087925767103E+00
  1.5950000000000E+00 -8.4050000000000E+00 -1.3933003260358E+01 -5.5280032603577E+00
  1.5966666666667E+00 -8.4033333333333E+00 -1.3950544909088E+01 -5.5472115757551E+00
  1.5983333333333E+00 -8.4016666666667E+00 -1.3968084189964E+01 -5.5664175232973E+00
  1.6000000000000E+00 -8.4000000000000E+00 -1.3985621103379E+01 -5.5856211033789E+00
  1.6016666666667E+00 -8.3983333333333E+00 -1.4003155649728E+01 -5.6048223163943E+00
  1.6033333333333E+00 -8.3966666666667E+00 -1.4020687829405E+01 -5.6240211627382E+00
  1.6050000000000E+00 -8.3950000000000E+00 -1.4038217642805E+01 -5.6432176428049E+00
  1.6066666666667E+00 -8.3933333333333E+00 -1.4055745090322E+01 -5.6624117569887E+00
  1.6083333333333E+00 -8.3916666666667E+00 -1.4073270172351E+01 -5.6816035056840E+00
  1.6100000000000E+00 -8.3900000000000E+00 -1.4090792889285E+01 -5.7007928892849E+00
  1.6116666666667E+00 -8.3883333333333E+00 -1.4108313241519E+01 -5.7199799081856E+00
  1.6133333333333E+00 -8.3866666666667E+00 -1.4125831229447E+01 -5.7391645627802E+00
  1.6150000000000E+00 -8.3850000000000E+00 -1.4143346853463E+01 -5.7583468534627E+00
  1.6166666666667E+00 -8.3833333333333E+00 -1.4160860113960E+01 -5.7775267806270E+00
  1.6183333333333E+00 -8.3816666666667E+00 -1.4178371011334E+01 -5.7967043446671E+00
  1.6200000000000E+00 -8.3800000000000E+00 -1.4195879545977E+01 -5.8158795459767E+00
  1.6216666666667E+00 -8.3783333333333E+00 -1.4213385718283E+01 -5.8350523849496E+00
  1.6233333333333E+00 -8.3766666666667E+00 -1.4230889528646E+01 -5.8542228619796E+00
  1.6250000000000E+00 -8.3750000000000E+00 -1.4248390977460E+01 -5.8733909774602E+00
  1.6266666666667E+00 -8.3733333333333E+00 -1.4265890065118E+01 -5.8925567317849E+00
  1.6283333333333E+00 -8.3716666666667E+00 -1.4283386792014E+01 -5.9117201253474E+00
  1.6300000000000E+00 -8.3700000000000E+00 -1.4300881158541E+01 -5.9308811585410E+00
  1.6316666666667E+00 -8.3683333333333E+00 -1.4318373165092E+01 -5.9500398317590E+00
  1.6333333333333E+00 -8.3666666666667E+00 -1.4335862812061E+01 -5.9691961453948E+00
  1.6350000000000E+00 -8.3650000000000E+00 -1.4353350099842E+01 -5.9883500998416E+00
  1.6366666666667E+00 -8.3633333333333E+00 -1.4370835028826E+01 -6.0075016954926E+00
  1.6383333333333E+00 -8.3616666666667E+00 -1.4388317599407E+01 -6.0266509327408E+00
  1.6400000000000E+00 -8.3600000000000E+00 -1.4405797811979E+01 -6.0457978119793E+00
  1.6416666666667E+00 -8.3583333333333E+00 -1.4423275666934E+01 -6.0649423336011E+00
  1.6433333333333E+00 -8.3566666666667E+00 -1.4440751164666E+01 -6.0840844979991E+00
  1.6450000000000E+00 -8.3550000000000E+00 -1.4458224305566E+01 -6.1032243055661E+00
  1.6466666666667E+00 -8.3533333333333E+00 -1.4475695090028E+01 -6.1223617566948E+00
  1.6483333333333E+00 -8.3516666666667E+00 -1.4493163518445E+01 -6.1414968517780E+00
  1.6500000000000E+00 -8.3500000000000E+00 -1.4510629591208E+01 -6.1606295912084E+00
  1.6516666666667E+00 -8.3483333333333E+00 -1.4528093308712E+01 -6.1797599753785E+00
  1.6533333333333E+00 -8.3466666666667E+00 -1.4545554671347E+01 -6.1988880046808E+00
  1.6550000000000E+00 -8.3450000000000E+00 -1.4563013679508E+01 -6.2180136795077E+00
  1.6566666666667E+00 -8.3433333333333E+00 -1.4580470333585E+01 -6.2371370002517E+00
  1.6583333333333E+00 -8.3416666666667E+00 -1.4597924633972E+01 -6.2562579673051E+00
  1.6600000000000E+00 -8.3400000000000E+00 -1.4615376581060E+01 -6.2753765810600E+00
  1.6616666666667E+00 -8.3383333333333E+00 -1.4632826175242E+01 -6.2944928419088E+00
  1.6633333333333E+00 -8.3366666666667E+00 -1.4650273416910E+01 -6.3136067502434E+00
  1.6650000000000E+00 -8.3350000000000E+00 -1.4667718306456E+01 -6.3327183064560E+00
  1.6666666666667E+00 -8.3333333333333E+00 -1.4685160844272E+01 -6.3518275109386E+00
  1.6683333333333E+00 -8.3316666666667E+00 -1.4702601030750E+01 -6.3709343640830E+00
  1.6700000000000E+00 -8.3300000000000E+00 -1.4720038866281E+01 -6.3900388662812E+00
  1.6716666666667E+00 -8.3283333333333E+00 -1.4737474351258E+01 -6.4091410179249E+00
  1.6733333333333E+00 -8.3266666666667E+00 -1.4754907486072E+01 -6.4282408194058E+00
  1.6750000000000E+00 -8.3250000000000E+00 -1.4772338271116E+01 -6.4473382711156E+00
  1.6766666666667E+00 -8.3233333333333E+00 -1.4789766706779E+01 -6.4664333734459E+00
  1.6783333333333E+00 -8.3216666666667E+00 -1.4807192793455E+01 -6.4855261267883E+00
  1.6800000000000E+00 -8.3200000000000E+00 -1.4824616531534E+01 -6.5046165315341E+00
  1.6816666666667E+00 -8.3183333333333E+00 -1.4842037921408E+01 -6.5237045880749E+00
  1.6833333333333E+00 -8.3166666666667E+00 -1.4859456963469E+01 -6.5427902968019E+00
  1.6850000000000E+00 -8.3150000000000E+00 -1.4876873658106E+01 -6.5618736581064E+00
  1.6866666666667E+00 -8.3133333333333E+00 -1.4894288005713E+01 -6.5809546723796E+00
  1.6883333333333E+00 -8.3116666666667E+00 -1.4911700006679E+01 -6.6000333400126E+00
  1.6900000000000E+00 -8.3100000000000E+00 -1.4929109661397E+01 -6.6191096613966E+00
  1.6916666666667E+00 -8.3083333333333E+00 -1.4946516970256E+01 -6.6381836369225E+00
  1.6933333333333E+00 -8.3066666666667E+00 -1.4963921933648E+01 -6.6572552669812E+00
  1.6950000000000E+00 -8.3050000000000E+00 -1.4981324551964E+01 -6.6763245519637E+00
  1.6966666666667E+00 -8.3033333333333E+00 -1.4998724825594E+01 -6.6953914922608E+00
  1.6983333333333E+00 -8.3016666666667E+00 -1.5016122754930E+01 -6.7144560882632E+00
  1.7000000000000E+00 -8.3000000000000E+00 -1.5033518340362E+01 -6.7335183403616E+00
  1.7016666666667E+00 -8.2983333333333E+00 -1.5050911582280E+01 -6.7525782489466E+00
  1.7033333333333E+00 -8.2966666666667E+00 -1.5068302481075E+01 -6.7716358144088E+00
  1.7050000000000E+00 -8.2950000000000E+00 -1.5085691037139E+01 -6.7906910371387E+00
  1.7066666666667E+00 -8.2933333333333E+00 -1.5103077250860E+01 -6.8097439175266E+00
  1.7083333333333E+00 -8.2916666666667E+00 -1.5120461122630E+01 -6.8287944559629E+00
  1.7100000000000E+00 -8.2900000000000E+00 -1.5137842652838E+01 -6.8478426528380E+00
  1.7116666666667E+00 -8.2883333333333E+00 -1.5155221841875E+01 -6.8668885085420E+00
  1.7133333333333E+00 -8.2866666666667E+00 -1.5172598690132E+01 -6.8859320234652E+00
  1.7150000000000E+00 -8.2850000000000E+00 -1.5189973197998E+01 -6.9049731979976E+00
  1.7166666666667E+00 -8.2833333333333E+00 -1.5207345365863E+01 -6.9240120325292E+00
  1.7183333333333E+00 -8.2816666666667E+00 -1.5224715194117E+01 -6.9430485274500E+00
  1.7200000000000E+00 -8.2800000000000E+00 -1.5242082683150E+01 -6.9620826831500E+00
  1.7216666666667E+00 -8.2783333333333E+00 -1.5259447833352E+01 -6.9811145000189E+00
  1.7233333333333E+00 -8.2766666666667E+00 -1.5276810645113E+01 -7.0001439784466E+00
  1.7250000000000E+00 -8.2750000000000E+00 -1.5294171118823E+01 -7.0191711188227E+00
  1.7266666666667E+00 -8.2733333333333E+00 -1.5311529254870E+01 -7.0381959215368E+00
  1.7283333333333E+00 -8.2716666666667E+00 -1.5328885053645E+01 -7.0572183869787E+00
  1.7300000000000E+00 -8.2700000000000E+00 -1.5346238515538E+01 -7.0762385155377E+00
  1.7316666666667E+00 -8.2683333333333E+00 -1.5363589640937E+01 -7.0952563076033E+00
  1.7333333333333E+00 -8.2666666666667E+00 -1.5380938430232E+01 -7.1142717635649E+00
  1.7350000000000E+00 -8.2650000000000E+00 -1.5398284883812E+01 -7.1332848838119E+00
  1.7366666666667E+00 -8.2633333333333E+00 -1.5415629002067E+01 -7.1522956687334E+00
  1.7383333333333E+00 -8.2616666666667E+00 -1.5432970785385E+01 -7.1713041187187E+00
  1.7400000000000E+00 -8.2600000000000E+00 -1.5450310234157E+01 -7.1903102341569E+00
  1.7416666666667E+00 -8.2583333333333E+00 -1.5467647348770E+01 -7.2093140154370E+00
  1.7433333333333E+00 -8.2566666666667E+00 -1.5484982129615E+01 -7.2283154629480E+00
  1.7450000000000E+00 -8.2550000000000E+00 -1.5502314577079E+01 -7.2473145770790E+00
  1.7466666666667E+00 -8.2533333333333E+00 -1.5519644691552E+01 -7.2663113582186E+00
  1.7483333333333E+00 -8.2516666666667E+00 -1.5536972473422E+01 -7.2853058067558E+00
  1.7500000000000E+00 -8.2500000000000E+00 -1.5554297923079E+01 -7.3042979230793E+00
  1.7516666666667E+00 -8.2483333333333E+00 -1.5571621040911E+01 -7.3232877075777E+00
  1.7533333333333E+00 -8.2466666666667E+00 -1.5588941827306E+01 -7.3422751606396E+00
  1.7550000000000E+00 -8.2450000000000E+00 -1.5606260282654E+01 -7.3612602826536E+00
  1.7566666666667E+00 -8.2433333333333E+00 -1.5623576407342E+01 -7.3802430740082E+00
  1.7583333333333E+00 -8.2416666666667E+00 -1.5640890201758E+01 -7.3992235350917E+00
  1.7600000000000E+00 -8.2400000000000E+00 -1.5658201666293E+01 -7.4182016662926E+00
  1.7616666666667E+00 -8.2383333333333E+00 -1.5675510801332E+01 -7.4371774679991E+00
  1.7633333333333E+00 -8.2366666666667E+00 -1.5692817607266E+01 -7.4561509405993E+00
  1.7650000000000E+00 -8.2350000000000E+00 -1.5710122084482E+01 -7.4751220844816E+00
  1.7666666666667E+00 -8.2333333333333E+00 -1.5727424233367E+01 -7.4940909000339E+00
  1.7683333333333E+00 -8.2316666666667E+00 -1.5744724054311E+01 -7.5130573876442E+00
  1.7700000000000E+00 -8.2300000000000E+00 -1.5762021547701E+01 -7.5320215477006E+00
  1.7716666666667E+00 -8.2283333333333E+00 -1.5779316713924E+01 -7.5509833805909E+00
  1.7733333333333E+00 -8.2266666666667E+00 -1.5796609553370E+01 -7.5699428867030E+00
  1.7750000000000E+00 -8.2250000000000E+00 -1.5813900066425E+01 -7.5889000664246E+00
  1.7766666666667E+00 -8.2233333333333E+00 -1.5831188253477E+01 -7.6078549201434E+00
  1.7783333333333E+00 -8.2216666666667E+00 -1.5848474114914E+01 -7.6268074482471E+00
  1.7800000000000E+00 -8.2200000000000E+00 -1.5865757651123E+01 -7.6457576511232E+00
  1.7816666666667E+00 -8.2183333333333E+00 -1.5883038862493E+01 -7.6647055291592E+00
  1.7833333333333E+00 -8.2166666666667E+00 -1.5900317749409E+01 -7.6836510827426E+00
  1.7850000000000E+00 -8.2150000000000E+00 -1.5917594312261E+01 -7.7025943122608E+00
  1.7866666666667E+00 -8.2133333333333E+00 -1.5934868551434E+01 -7.7215352181010E+00
  1.7883333333333E+00 -8.2116666666667E+00 -1.5952140467317E+01 -7.7404738006504E+00
  1.7900000000000E+00 -8.2100000000000E+00 -1.5969410060296E+01 -7.7594100602965E+00
  1.7916666666667E+00 -8.2083333333333E+00 -1.5986677330759E+01 -7.7783439974261E+00
  1.7933333333333E+00 -8.2066666666667E+00 -1.6003942279093E+01 -7.7972756124263E+00
  1.7950000000000E+00 -8.2050000000000E+00 -1.6021204905684E+01 -7.8162049056842E+00
  1.7966666666667E+00 -8.2033333333333E+00 -1.6038465210920E+01 -7.8351318775867E+00
  1.7983333333333E+00 -8.2016666666667E+00 -1.6055723195187E+01 -7.8540565285206E+00
  1.8000000000000E+00 -8.2000000000000E+00 -1.6072978858873E+01 -7.8729788588728E+00
  1.8016666666667E+00 -8.1983333333333E+00 -1.6090232202363E+01 -7.8918988690299E+00
  1.8033333333333E+00 -8.1966666666667E+00 -1.6107483226045E+01 -7.9108165593787E+00
  1.8050000000000E+00 -8.1950000000000E+00 -1.6124731930306E+01 -7.9297319303056E+00
  1.8066666666667E+00 -8.1933333333333E+00 -1.6141978315531E+01 -7.9486449821974E+00
  1.8083333333333E+00 -8.1916666666667E+00 -1.6159222382107E+01 -7.9675557154404E+00
  1.8100000000000E+00 -8.1900000000000E+00 -1.6176464130421E+01 -7.9864641304210E+00
  1.8116666666667E+00 -8.1883333333333E+00 -1.6193703560859E+01 -8.0053702275257E+00
  1.8133333333333E+00 -8.1866666666667E+00 -1.6210940673807E+01 -8.0242740071406E+00
  1.8150000000000E+00 -8.1850000000000E+00 -1.6228175469652E+01 -8.0431754696521E+00
  1.8166666666667E+00 -8.1833333333333E+00 -1.6245407948779E+01 -8.0620746154461E+00
  1.8183333333333E+00 -8.1816666666667E+00 -1.6262638111576E+01 -8.0809714449089E+00
  1.8200000000000E+00 -8.1800000000000E+00 -1.6279865958426E+01 -8.0998659584265E+00
  1.8216666666667E+00 -8.1783333333333E+00 -1.6297091489718E+01 -8.1187581563847E+00
  1.8233333333333E+00 -8.1766666666667E+00 -1.6314314705836E+01 -8.1376480391696E+00
  1.8250000000000E+00 -8.1750000000000E+00 -1.6331535607167E+01 -8.1565356071669E+00
  1.8266666666667E+00 -8.1733333333333E+00 -1.6348754194096E+01 -8.1754208607625E+00
  1.8283333333333E+00 -8.1716666666667E+00 -1.6365970467009E+01 -8.1943038003419E+00
  1.8300000000000E+00 -8.1700000000000E+00 -1.6383184426291E+01 -8.2131844262909E+00
  1.8316666666667E+00 -8.1683333333333E+00 -1.6400396072328E+01 -8.2320627389950E+00
  1.8333333333333E+00 -8.1666666666667E+00 -1.6417605405506E+01 -8.2509387388397E+00
  1.8350000000000E+00 -8.1650000000000E+00 -1.6434812426211E+01 -8.2698124262105E+00
  1.8366666666667E+00 -8.1633333333333E+00 -1.6452017134826E+01 -8.2886838014928E+00
  1.8383333333333E+00 -8.1616666666667E+00 -1.6469219531738E+01 -8.3075528650718E+00
  1.8400000000000E+00 -8.1600000000000E+00 -1.6486419617333E+01 -8.3264196173328E+00
  1.8416666666667E+00 -8.1583333333333E+00 -1.6503617391994E+01 -8.3452840586611E+00
  1.8433333333333E+00 -8.1566666666667E+00 -1.6520812856108E+01 -8.3641461894416E+00
  1.8450000000000E+00 -8.1550000000000E+00 -1.6538006010060E+01 -8.3830060100596E+00
  1.8466666666667E+00 -8.1533333333333E+00 -1.6555196854233E+01 -8.4018635208999E+00
  1.8483333333333E+00 -8.1516666666667E+00 -1.6572385389014E+01 -8.4207187223476E+00
  1.8500000000000E+00 -8.1500000000000E+00 -1.6589571614787E+01 -8.4395716147874E+00
  1.8516666666667E+00 -8.1483333333333E+00 -1.6606755531938E+01 -8.4584221986043E+00
  1.8533333333333E+00 -8.1466666666667E+00 -1.6623937140849E+01 -8.4772704741828E+00
  1.8550000000000E+00 -8.1450000000000E+00 -1.6641116441908E+01 -8.4961164419077E+00
  1.8566666666667E+00 -8.1433333333333E+00 -1.6658293435497E+01 -8.5149601021637E+00
  1.8583333333333E+00 -8.1416666666667E+00 -1.6675468122002E+01 -8.5338014553352E+00
  1.8600000000000E+00 -8.1400000000000E+00 -1.6692640501807E+01 -8.5526405018067E+00
  1.8616666666667E+00 -8.1383333333333E+00 -1.6709810575296E+01 -8.5714772419627E+00
  1.8633333333333E+00 -8.1366666666667E+00 -1.6726978342854E+01 -8.5903116761875E+00
  1.8650000000000E+00 -8.1350000000000E+00 -1.6744143804865E+01 -8.6091438048654E+00
  1.8666666666667E+00 -8.1333333333333E+00 -1.6761306961714E+01 -8.6279736283806E+00
  1.8683333333333E+00 -8.1316666666667E+00 -1.6778467813784E+01 -8.6468011471173E+00
  1.8700000000000E+00 -8.1300000000000E+00 -1.6795626361460E+01 -8.6656263614596E+00
  1.8716666666667E+00 -8.1283333333333E+00 -1.6812782605125E+01 -8.6844492717915E+00
  1.8733333333333E+00 -8.1266666666667E+00 -1.6829936545164E+01 -8.7032698784970E+00
  1.8750000000000E+00 -8.1250000000000E+00 -1.6847088181960E+01 -8.7220881819600E+00
  1.8766666666667E+00 -8.1233333333333E+00 -1.6864237515898E+01 -8.7409041825643E+00
  1.8783333333333E+00 -8.1216666666667E+00 -1.6881384547360E+01 -8.7597178806937E+00
  1.8800000000000E+00 -8.1200000000000E+00 -1.6898529276732E+01 -8.7785292767319E+00
  1.8816666666667E+00 -8.1183333333333E+00 -1.6915671704396E+01 -8.7973383710627E+00
  1.8833333333333E+00 -8.1166666666667E+00 -1.6932811830736E+01 -8.8161451640694E+00
  1.8850000000000E+00 -8.1150000000000E+00 -1.6949949656136E+01 -8.8349496561358E+00
  1.8866666666667E+00 -8.1133333333333E+00 -1.6967085180979E+01 -8.8537518476452E+00
  1.8883333333333E+00 -8.1116666666667E+00 -1.6984218405648E+01 -8.8725517389810E+00
  1.8900000000000E+00 -8.1100000000000E+00 -1.7001349330527E+01 -8.8913493305266E+00
  1.8916666666667E+00 -8.1083333333333E+00 -1.7018477955999E+01 -8.9101446226653E+00
  1.8933333333333E+00 -8.1066666666667E+00 -1.7035604282447E+01 -8.9289376157801E+00
  1.8950000000000E+00 -8.1050000000000E+00 -1.7052728310254E+01 -8.9477283102544E+00
  1.8966666666667E+00 -8.1033333333333E+00 -1.7069850039804E+01 -8.9665167064711E+00
  1.8983333333333E+00 -8.1016666666667E+00 -1.7086969471480E+01 -8.9853028048132E+00
  1.9000000000000E+00 -8.1000000000000E+00 -1.7104086605664E+01 -9.0040866056638E+00
  1.9016666666667E+00 -8.0983333333333E+00 -1.7121201442739E+01 -9.0228681094056E+00
  1.9033333333333E+00 -8.0966666666667E+00 -1.7138313983088E+01 -9.0416473164216E+00
  1.9050000000000E+00 -8.0950000000000E+00 -1.7155424227094E+01 -9.0604242270944E+00
  1.9066666666667E+00 -8.0933333333333E+00 -1.7172532175140E+01 -9.0791988418068E+00
  1.9083333333333E+00 -8.0916666666667E+00 -1.7189637827608E+01 -9.0979711609413E+00
  1.9100000000000E+00 -8.0900000000000E+00 -1.7206741184881E+01 -9.1167411848806E+00
  1.9116666666667E+00 -8.0883333333333E+00 -1.7223842247341E+01 -9.1355089140072E+00
  1.9133333333333E+00 -8.0866666666667E+00 -1.7240941015370E+01 -9.1542743487034E+00
  1.9150000000000E+00 -8.0850000000000E+00 -1.7258037489352E+01 -9.1730374893517E+00
  1.9166666666667E+00 -8.0833333333333E+00 -1.7275131669668E+01 -9.1917983363344E+00
  1.9183333333333E+00 -8.0816666666667E+00 -1.7292223556700E+01 -9.2105568900337E+00
  1.9200000000000E+00 -8.0800000000000E+00 -1.7309313150832E+01 -9.2293131508318E+00
  1.9216666666667E+00 -8.0783333333333E+00 -1.7326400452444E+01 -9.2480671191108E+00
  1.9233333333333E+00 -8.0766666666667E+00 -1.7343485461919E+01 -9.2668187952527E+00
  1.9250000000000E+00 -8.0750000000000E+00 -1.7360568179640E+01 -9.2855681796397E+00
  1.9266666666667E+00 -8.0733333333333E+00 -1.7377648605987E+01 -9.3043152726535E+00
  1.9283333333333E+00 -8.0716666666667E+00 -1.7394726741343E+01 -9.3230600746761E+00
  1.9300000000000E+00 -8.0700000000000E+00 -1.7411802586089E+01 -9.3418025860892E+00
  1.9316666666667E+00 -8.0683333333333E+00 -1.7428876140608E+01 -9.3605428072746E+00
  1.9333333333333E+00 -8.0666666666667E+00 -1.7445947405281E+01 -9.3792807386140E+00
  1.9350000000000E+00 -8.0650000000000E+00 -1.7463016380489E+01 -9.3980163804889E+00
  1.9366666666667E+00 -8.0633333333333E+00 -1.7480083066614E+01 -9.4167497332810E+00
  1.9383333333333E+00 -8.0616666666667E+00 -1.7497147464038E+01 -9.4354807973716E+00
  1.9400000000000E+00 -8.0600000000000E+00 -1.7514209573142E+01 -9.4542095731423E+00
  1.9416666666667E+00 -8.0583333333333E+00 -1.7531269394308E+01 -9.4729360609744E+00
  1.9433333333333E+00 -8.0566666666667E+00 -1.7548326927916E+01 -9.4916602612491E+00
  1.9450000000000E+00 -8.0550000000000E+00 -1.7565382174348E+01 -9.5103821743477E+00
  1.9466666666667E+00 -8.0533333333333E+00 -1.7582435133985E+01 -9.5291018006513E+00
  1.9483333333333E+00 -8.0516666666667E+00 -1.7599485807208E+01 -9.5478191405412E+00
  1.9500000000000E+00 -8.0500000000000E+00 -1.7616534194398E+01 -9.5665341943982E+00
  1.9516666666667E+00 -8.0483333333333E+00 -1.7633580295937E+01 -9.5852469626033E+00
  1.9533333333333E+00 -8.0466666666667E+00 -1.7650624112204E+01 -9.6039574455376E+00
  1.9550000000000E+00 -8.0450000000000E+00 -1.7667665643582E+01 -9.6226656435818E+00
  1.9566666666667E+00 -8.0433333333333E+00 -1.7684704890450E+01 -9.6413715571166E+00
  1.9583333333333E+00 -8.0416666666667E+00 -1.7701741853190E+01 -9.6600751865230E+00
  1.9600000000000E+00 -8.0400000000000E+00 -1.7718776532181E+01 -9.6787765321813E+00
  1.9616666666667E+00 -8.0383333333333E+00 -1.7735808927806E+01 -9.6974755944724E+00
  1.9633333333333E+00 -8.0366666666667E+00 -1.7752839040443E+01 -9.7161723737767E+00
  1.9650000000000E+00 -8.0350000000000E+00 -1.7769866870475E+01 -9.7348668704746E+00
  1.9666666666667E+00 -8.0333333333333E+00 -1.7786892418280E+01 -9.7535590849467E+00
  1.9683333333333E+00 -8.0316666666667E+00 -1.7803915684240E+01 -9.7722490175731E+00
  1.9700000000000E+00 -8.0300000000000E+00 -1.7820936668734E+01 -9.7909366687342E+00
  1.9716666666667E+00 -8.0283333333333E+00 -1.7837955372144E+01 -9.8096220388102E+00
